Work ID,Work Category,Work Type,Work Description,State,IDA District,IDA Office,Hon'ble Members of Parliament,Constituency,Recommended Date,Recommended Amount (INR),Sanction Date,Completion Date,Amount Disbursed (INR),Has Image,ratio_disbursed_to_recommended,underspend_pct,has_underspend,days_recommended_to_completion,days_sanction_to_completion
WS/MP777/2024-2025/136694,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Chiti men Giriraj ke makaan se lekar rajesh sharma ke makaan ki ore interlocking & naali nirman, 83 meter",Uttar Pradesh,GAUTAM BUDDHA NAGAR,DISTRICT MAGISTRATE GAUTAMBUDHNAGAR,Mahesh Sharma,GAUTAM BUDDHA NAGAR,2024-08-21,998067.0,2024-09-07,2025-09-09,998067.0,True,1.0,0.0,False,384,367
WS/MP777/2024-2025/136693,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Kanarsi Dankaur me harikishan ke makaan se lekar mahri ke makaan ki ore interlocking & naali nirman, 75 meter",Uttar Pradesh,GAUTAM BUDDHA NAGAR,DISTRICT MAGISTRATE GAUTAMBUDHNAGAR,Mahesh Sharma,GAUTAM BUDDHA NAGAR,2024-08-21,997341.0,2024-09-07,2025-09-09,997341.0,True,1.0,0.0,False,384,367
WS/MP777/2024-2025/136692,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Mangrauli men satveer ke ghar se lekar rajendra ke ghar ki ore CC road & naali nirman, 90 meter",Uttar Pradesh,GAUTAM BUDDHA NAGAR,DISTRICT MAGISTRATE GAUTAMBUDHNAGAR,Mahesh Sharma,GAUTAM BUDDHA NAGAR,2024-08-21,996363.0,2024-09-07,2025-09-09,996363.0,True,1.0,0.0,False,384,367
WS/MP777/2024-2025/136691,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Kasna men 6 pratishat plot men C Block se lekar 19 D ki ore CC road  & naali nirman, 35 meter",Uttar Pradesh,GAUTAM BUDDHA NAGAR,DISTRICT MAGISTRATE GAUTAMBUDHNAGAR,Mahesh Sharma,GAUTAM BUDDHA NAGAR,2024-08-21,533454.0,2024-09-07,2025-09-09,533454.0,True,1.0,0.0,False,384,367
WS/MP777/2024-2025/136696,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Vilaspur men Rampur road se lekar merry Dairy ki ore interlocking & naali nirman, 91 meter",Uttar Pradesh,GAUTAM BUDDHA NAGAR,DISTRICT MAGISTRATE GAUTAMBUDHNAGAR,Mahesh Sharma,GAUTAM BUDDHA NAGAR,2024-08-21,906023.0,2024-09-07,2025-09-09,906023.0,True,1.0,0.0,False,384,367
WS/MP18152/2024-2025/137632,Normal/Others,Installing community drinking water plants,Installation of RO System and water cooler in Govt Primary school Dana Romana,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-08-29,84500.0,2024-09-11,2025-04-07,84500.0,False,1.0,0.0,False,221,208
WS/MP18152/2024-2025/137634,Normal/Others,Installing community drinking water plants,Installation of RO System and water cooler in Govt Primary school Ratti Rori Tibbian,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-08-29,84500.0,2024-09-11,2025-04-07,84500.0,False,1.0,0.0,False,221,208
WS/MP18152/2024-2025/137639,Normal/Others,Installing community drinking water plants,Installation of RO System and water cooler in Govt Primary school,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-08-29,84500.0,2024-09-11,2025-04-07,84500.0,False,1.0,0.0,False,221,208
WS/MP18152/2024-2025/137638,Normal/Others,Installing community drinking water plants,Installation of RO System and water cooler in Govt Primary school Balbir Basti,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-08-29,84500.0,2024-09-11,2025-04-07,84500.0,False,1.0,0.0,False,221,208
WS/MP18152/2024-2025/137636,Normal/Others,Installing community drinking water plants,Installation of RO System and water cooler in Govt Primary school,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-08-29,84500.0,2024-09-11,2025-04-07,84500.0,False,1.0,0.0,False,221,208
WS/MP18278/2024-2025/137687,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",GRAM SULAUNI ME C.C. ROAD NIRMARAN (RADHELAL GHAR SE SULIPALI KI ORE),Chhattisgarh,SAKTI,COLLECTOR SAKTI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),2024-08-29,800000.0,2024-09-18,2024-11-14,800000.0,True,1.0,0.0,False,77,57
WS/MP18278/2024-2025/137689,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",GRAM ANDA ME C.C. ROAD NIRMARAN ( ASHOK KI KHET SE AAGE KI ORE),Chhattisgarh,SAKTI,COLLECTOR SAKTI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),2024-08-29,999633.0,2024-09-18,2024-11-25,999633.0,True,1.0,0.0,False,88,68
WS/MP18278/2024-2025/137679,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",GRAM SONIYAPATH ME C.C. ROAD NIRMARAN (SHYAM LAL BHAINA GHAR SE NADI KI ORE),Chhattisgarh,JANJGIR-CHAMPA,DISTRICT COLLECTOR JANJGIR CHAMPA,KAMLESH JANGDE,JANJGIR CHAMPA(SC),2024-08-29,999941.0,2024-09-17,2024-10-28,999941.0,True,1.0,0.0,False,60,41
WS/MP18278/2024-2025/134670,Normal/Others,Construction of boundary walls of existing public and community buildings,Construction of community building in the Muslim locality.,Chhattisgarh,JANJGIR-CHAMPA,DISTRICT COLLECTOR JANJGIR CHAMPA,KAMLESH JANGDE,JANJGIR CHAMPA(SC),2024-08-05,598982.0,2024-09-17,2024-11-14,598982.0,True,1.0,0.0,False,101,58
WS/MP18278/2024-2025/137680,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",GRAM DURPA ME C.C. ROAD NIRMARAN (DAURAM SIDAR GHAR SE CHHEDI LAL GHAR KI ORE),Chhattisgarh,JANJGIR-CHAMPA,DISTRICT COLLECTOR JANJGIR CHAMPA,KAMLESH JANGDE,JANJGIR CHAMPA(SC),2024-08-29,984661.0,2024-09-17,2024-11-19,984661.0,True,1.0,0.0,False,82,63
WS/MP18278/2024-2025/134673,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",CC Road- From Jogiram house to Teejram house.,Chhattisgarh,JANJGIR-CHAMPA,DISTRICT COLLECTOR JANJGIR CHAMPA,KAMLESH JANGDE,JANJGIR CHAMPA(SC),2024-08-05,499906.0,2024-08-29,2024-12-03,499906.0,True,1.0,0.0,False,120,96
WS/MP18278/2024-2025/134630,Normal/Others,Construction of boundary walls of existing public and community buildings,Construction of boundary walls,Chhattisgarh,SAKTI,COLLECTOR SAKTI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),2024-08-05,1000000.0,2024-09-20,2024-12-31,1000000.0,True,1.0,0.0,False,148,102
WS/MP18152/2024-2025/141223,Normal/Others,Street lights,Installation of Street lights at Gram Panchayat Kothe pakka no 1,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,100000.0,2024-09-24,2025-04-07,100000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141195,Normal/Others,Street lights,Installation of Street lights,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,200000.0,2024-09-24,2025-04-07,200000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141192,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141197,Normal/Others,Street lights,Installation of Street lights,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,200000.0,2024-09-24,2025-04-07,200000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141224,Normal/Others,Street lights,Installation of Street lights,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,200000.0,2024-09-24,2025-04-07,200000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141217,Normal/Others,Street lights,Installation of Street lights,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,200000.0,2024-09-24,2025-04-07,200000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141213,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places at Gram panchayat Nawan Mehmuana,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141204,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141199,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141202,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141201,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141200,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141208,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141209,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141210,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141211,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141207,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141206,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141205,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141215,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places at Gram panchayat Pakka no 4,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141212,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP18152/2024-2025/141214,Normal/Others,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places at Gram panchayat Pakka no 1,Punjab,FARIDKOT,DEPUTY COMMISSIONER FARIDKOT,SARABJEET SINGH KHALSA,FARIDKOT(SC),2024-09-16,150000.0,2024-09-24,2025-04-07,150000.0,False,1.0,0.0,False,203,195
WS/MP393/2024-2025/140635,Normal/Others,Street lights,thirupuvanam town panchayat (mplads 2022-23) 16th ward chinna muthumariamman kovil near mini mast light,Tamil Nadu,SIVAGANGA,DISTRICT COLLECTOR SIVAGANGA,Shri Karti P Chidambaram,SIVAGANGA,2024-09-13,500000.0,2024-09-16,2024-09-24,500000.0,True,1.0,0.0,False,11,8
WS/MP18336/2024-2025/135505,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","CC road nirman, kirtu verma ke byara se main road tak, Village Sontara, Block Tilda, Dist Raipur",Chhattisgarh,RAIPUR,DISTRICT COLLECTOR RAIPUR,BRIJMOHAN AGRAWAL,RAIPUR,2024-08-12,1000000.0,2024-09-20,2025-05-29,1000000.0,True,1.0,0.0,False,290,251
WS/MP18336/2024-2025/135506,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","CC road nirman, Rakesh ke ghar se Hemnath ke ghar tak, Gram Janjgira, Block Tilda, Dist Raipur",Chhattisgarh,RAIPUR,DISTRICT COLLECTOR RAIPUR,BRIJMOHAN AGRAWAL,RAIPUR,2024-08-12,1000000.0,2024-09-20,2025-05-29,1000000.0,True,1.0,0.0,False,290,251
WS/MP18153/2024-2025/137282,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. primary School Sodhi Nagar (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,232297.0,2024-09-03,2024-12-30,232297.0,False,1.0,0.0,False,125,118
WS/MP18153/2024-2025/137281,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. Primary School Bhamba Landa (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,232415.0,2024-09-03,2024-12-30,232415.0,False,1.0,0.0,False,125,118
WS/MP18153/2024-2025/137280,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. High School Sodhi Nagar (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,232062.0,2024-09-03,2024-12-30,232062.0,False,1.0,0.0,False,125,118
WS/MP18153/2024-2025/137279,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. Primary School Sodhe Wala (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,232415.0,2024-09-03,2025-03-18,232415.0,False,1.0,0.0,False,203,196
WS/MP18153/2024-2025/137278,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. High School Kot Karor Kalan (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,232650.0,2024-09-03,2024-12-30,232650.0,False,1.0,0.0,False,125,118
WS/MP18153/2024-2025/137286,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. Middal School Sulhani (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,232767.0,2024-09-03,2025-01-07,232767.0,False,1.0,0.0,False,133,126
WS/MP18153/2024-2025/137285,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. Sen. Sec. (Girls) School Mamdot (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,232767.0,2024-09-03,2024-12-30,232767.0,False,1.0,0.0,False,125,118
WS/MP18153/2024-2025/137284,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. Primary School Jawahar Singh Wala (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,231710.0,2024-09-03,2024-12-30,231710.0,False,1.0,0.0,False,125,118
WS/MP18153/2024-2025/137283,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. Primary  School Bhure Kalan (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,232497.0,2024-09-03,2025-01-08,232497.0,False,1.0,0.0,False,134,127
WS/MP18153/2024-2025/137292,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. High School Wahge wala (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,232650.0,2024-09-03,2024-12-30,232650.0,False,1.0,0.0,False,125,118
WS/MP18153/2024-2025/137291,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. Middal School Jamitpur Dheru (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,231240.0,2024-09-03,2024-12-30,231240.0,False,1.0,0.0,False,125,118
WS/MP18153/2024-2025/137290,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. Primary School Jamitpur Dheru(Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,232650.0,2024-09-03,2024-12-30,232650.0,False,1.0,0.0,False,125,118
WS/MP18153/2024-2025/137289,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. Primary School Ferozeshah (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,232297.0,2024-09-03,2024-12-30,232297.0,False,1.0,0.0,False,125,118
WS/MP18153/2024-2025/137288,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. Adarsh Sen. Sec. School Bukan Khan wala (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,232532.0,2024-09-03,2024-12-30,232532.0,False,1.0,0.0,False,125,118
WS/MP18153/2024-2025/137287,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. Middal School Lohgarh (Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,233002.0,2024-09-03,2024-12-30,233002.0,False,1.0,0.0,False,125,118
WS/MP18153/2024-2025/137293,Normal/Others,Installing community drinking water plants,Installation of RO System At Govt. Primary School Basti Ram Lal   (Maste Ke)(Capacity 500 Ltrs),Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-27,231827.0,2024-09-03,2024-12-30,231827.0,False,1.0,0.0,False,125,118
WS/MP18153/2024-2025/135257,Normal/Others,Installing community drinking water plants,Installation of RO System Capacity 500 Ltrs. at Govt. Primary School Village Sher Khan Wala,Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-09,232180.0,2024-08-30,2024-12-30,232180.0,False,1.0,0.0,False,143,122
WS/MP18153/2024-2025/135256,Normal/Others,Installing community drinking water plants,Installation of RO System Capacity 500 Ltrs. at Govt. Middle School Village Mahalam,Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-09,232415.0,2024-08-30,2024-12-30,232415.0,False,1.0,0.0,False,143,122
WS/MP18153/2024-2025/135255,Normal/Others,Installing community drinking water plants,Installation of RO System Capacity 500 Ltrs. at Govt. Primary School Village Ale Wala,Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2024-08-09,232062.0,2024-08-30,2024-12-30,232062.0,False,1.0,0.0,False,143,122
